Row,Load_F1,RT_F1,Util_F1,Cold_F1
row_sim_1269,1578.2052776317182,0.24167299036722656,0.0,0.00012285012285012285
row_sim_1270,2990.0318006968846,0.24187109869280274,0.0,0.00023266635644485808
row_sim_1271,132.57310007733662,0.1654108810284879,0.00585,1.0434492257606744e-05
row_sim_1272,1203.8248293101306,0.2416438298856633,0.0,9.392317084624777e-05
row_sim_1273,971.8438099794615,0.24132352746267732,0.0,7.577479730241721e-05
row_sim_1274,2845.9390638629875,0.24220711328289146,0.0,0.00022187708009762592
row_sim_1275,1730.6040324448536,0.24224374184345424,0.0,0.0001352447930754666
row_sim_1276,2418.5825867859035,0.24221429523750973,0.0,0.00018828845791752966
row_sim_1277,511.0650639158736,0.2407652435757597,0.0,3.996483094876509e-05
row_sim_1278,2935.903499994122,0.24232561670461372,0.0,0.00022920009168003668
row_sim_1279,1495.9437086516016,0.24190637080933222,0.0,0.00011659088259298122
row_sim_1280,1481.0415452081238,0.24173211457123145,0.0,0.00011523392486748098
row_sim_1281,2912.655641400786,0.24239771173700592,0.0,0.00022696323195642307
row_sim_1282,1142.2280470333742,0.24157705199155244,0.0,8.911067545891998e-05
row_sim_1283,1192.605197413751,0.24181081347978242,0.0,9.300595238095238e-05
row_sim_1284,1754.2788707796694,0.241831852325774,0.0,0.00013674278681799536
row_sim_1285,384.2014290128334,0.2397238782404728,0.0,3.0038148448529632e-05
row_sim_1286,963.290824954244,0.24158738187518855,0.0,7.51371252535878e-05
row_sim_1287,579.6653069192693,0.24094164480638158,0.0,4.5339136742836415e-05
row_sim_1288,309.89527314719345,0.2388561688988185,0.0,2.4186721489902045e-05
row_sim_1289,2598.440511762744,0.24216932207534414,0.0,0.00020214271275520516
row_sim_1290,1768.0140318241215,0.24225113508116847,0.0,0.00013802622498274673
row_sim_1291,1076.0504409441571,0.24155189828363338,0.0,8.388558006878618e-05
row_sim_1292,1226.0376986312701,0.2416766101829586,0.0,9.551098376313276e-05
row_sim_1293,1294.5854351118794,0.24151927859061192,0.0,0.00010085728693898134
row_sim_1294,1899.4658889750208,0.24201874110797708,0.0,0.0001481042654028436
row_sim_1295,2780.3118359974055,0.2422093000038977,0.0,0.00021673168617251842
row_sim_1296,2798.3422199899646,0.2424973678378186,0.0,0.0002183406113537118
row_sim_1297,1174.5063639930136,0.24179134585153267,0.0,9.139932364500503e-05
row_sim_1298,987.8209156703286,0.24142740127091544,0.0,7.704160246533128e-05
row_sim_1299,1353.1669482307557,0.2417588783267606,0.0,0.00010560777273207308
row_sim_1300,1703.8242945739562,0.24171288862389173,0.0,0.00013266118333775536
row_sim_1301,1385.4806434536722,0.2417157992267203,0.0,0.00010797969981643452
row_sim_1302,1976.277291779612,0.24233024062585298,0.0,0.0001545595054095827
row_sim_1303,1663.2193501881218,0.24180253474094732,0.0,0.00012968486577616392
row_sim_1304,962.1806043048934,0.2414562011366176,0.0,7.503001200480192e-05
row_sim_1305,1037.2251307476095,0.2415843395136218,0.0,8.089305937550558e-05
row_sim_1306,1135.8094330398146,0.24156221184876314,0.0,8.835483300936562e-05
row_sim_1307,283.9645727597536,0.2384225092080054,0.0,2.2121446742616967e-05
row_sim_1308,498.22959411029865,0.24048377092251574,0.0,3.878374185541421e-05
row_sim_1309,2169.3552507460513,0.24158075154873546,0.0,0.00016871941960519654
row_sim_1310,1167.3206797306639,0.2418870219501064,0.0,9.082652134423252e-05
row_sim_1311,643.6561907318029,0.24108093092699842,0.0,5.031952900920847e-05
row_sim_1312,1688.039098104043,0.24220105460248015,0.0,0.00013175230566534913
row_sim_1313,2266.630850443158,0.24243573765195903,0.0,0.00017699115044247788
row_sim_1314,772.3042159179969,0.24139792038599656,0.0,6.0143140674806036e-05
row_sim_1315,2480.378306277137,0.24191423404668724,0.0,0.0001928268414963363
row_sim_1316,2782.5182036321676,0.24243752777902697,0.0,0.00021687269572760788
row_sim_1317,1792.2037174950683,0.24206851286243455,0.0,0.00013966480446927373
row_sim_1318,2006.859529591789,0.24204288593283677,0.0,0.0001565680288085173
row_sim_1319,157.77534216964997,0.22508773444735386,0.0,1.2373328054046696e-05
row_sim_1320,2836.5623970711686,0.24208940391218958,0.0,0.00022070183182520416
row_sim_1321,1177.484578558118,0.24176612476141243,0.0,9.173470323823502e-05
row_sim_1322,2771.7050066162624,0.24164498689958924,0.0,0.00021547080370609782
row_sim_1323,1736.95362537449,0.24178652164023107,0.0,0.00013529968881071573
row_sim_1324,13.906165590040661,0.008307469168181182,0.9325,1e-05
row_sim_1325,115.67407087034097,0.046821828998001164,0.12988,1.0006103723271195e-05
row_sim_1326,2041.2723960694823,0.241883861468995,0.0,0.0001591596371160274
row_sim_1327,1688.0259080951075,0.24206968554948383,0.0,0.0001318217769575534
row_sim_1328,79.64598499636273,0.014397331824197657,0.48671,1e-05
row_sim_1329,2230.392710669095,0.2421643277074086,0.0,0.0001740341106856944
row_sim_1330,2556.443403940692,0.24203290821781284,0.0,0.00019916351324437363
row_sim_1331,1489.2776264438028,0.24187328853684806,0.0,0.00011588828369451848
row_sim_1332,1397.2990331997469,0.2419624890716416,0.0,0.00010901558922925978
row_sim_1333,16.469052848440715,0.008411281494603209,0.91874,1e-05
row_sim_1334,2359.9598049951733,0.24196353200058854,0.0,0.0001839587932303164
row_sim_1335,992.1816644349789,0.2415623610857275,0.0,7.745933384972889e-05
row_sim_1336,2636.2969211666295,0.24232001168047432,0.0,0.00020538098172109262
row_sim_1337,1119.213109644781,0.24188012088952066,0.0,8.71763577717723e-05
row_sim_1338,1695.255477996585,0.241960858760893,0.0,0.00013199577613516366
row_sim_1339,811.0618475085726,0.24122446569348646,0.0,6.288121738036849e-05
row_sim_1340,481.8069083391268,0.24041743985267872,0.0,3.753471961564447e-05
row_sim_1341,2324.734964748815,0.24171883490353,0.0,0.00018115942028985507
row_sim_1342,1489.7966070149023,0.24180075860725378,0.0,0.0001157943492357573
row_sim_1343,1609.4869468605646,0.2417398914747744,0.0,0.00012536041118214867
row_sim_1344,2896.2495896475325,0.24207589472684266,0.0,0.00022558087074216106
row_sim_1345,2890.74155767085,0.2425091862607958,0.0,0.00022547914317925591
row_sim_1346,2566.9335830011255,0.2422054797421562,0.0,0.0002002002002002002
row_sim_1347,562.8684978304624,0.24074904321381527,0.0,4.402183483007572e-05
row_sim_1348,1782.8383692700245,0.2421980172860181,0.0,0.0001391207568169171
row_sim_1349,2634.4483665953794,0.24197885801577784,0.0,0.00020496003279360525
row_sim_1350,1123.4230861499907,0.24175981938277188,0.0,8.762705923589205e-05
row_sim_1351,303.36344249845814,0.23878055992375957,0.0,2.360940598734536e-05
row_sim_1352,2432.8981585746537,0.24170456885597733,0.0,0.0001893580761219466
row_sim_1353,1445.3165659089466,0.2415816142640194,0.0,0.0001123721766490617
row_sim_1354,1693.1998214435175,0.24209299384341654,0.0,0.00013231013495633765
row_sim_1355,2946.4337817387172,0.24246354566264894,0.0,0.0002295684113865932
row_sim_1356,1821.6539309106915,0.24201291677131748,0.0,0.00014218683349921798
row_sim_1357,1274.9669080290207,0.24172518430435858,0.0,9.931472837421789e-05
row_sim_1358,1109.984604323201,0.2416418242296488,0.0,8.646031471554557e-05
row_sim_1359,1252.886996997504,0.24152706450555883,0.0,9.754194303550527e-05
row_sim_1360,355.24132958184737,0.23952565875384313,0.0,2.765180842827121e-05
row_sim_1361,2384.2619377247947,0.24211911404730832,0.0,0.0001858045336306206
row_sim_1362,2513.158688718214,0.24230657698920555,0.0,0.0001959631589261219
row_sim_1363,853.2271838634979,0.241355516328572,0.0,6.647168306301516e-05
row_sim_1364,911.4246653989117,0.24163458833402873,0.0,7.094714437743881e-05
row_sim_1365,2623.009052291623,0.24190044406433778,0.0,0.0002039151712887439
row_sim_1366,71.95986806608997,0.012896987727080483,0.55194,1e-05
row_sim_1367,1561.3963084294946,0.2421186832147354,0.0,0.00012159533073929961
row_sim_1368,1391.053960258769,0.24189918699034585,0.0,0.00010845986984815618
row_sim_1369,2070.3958023969003,0.24215949864601363,0.0,0.00016134236850596966
row_sim_1370,490.21693086335597,0.24051801433934528,0.0,3.81854284405071e-05
row_sim_1371,2005.0088058484214,0.24179403890188073,0.0,0.00015634771732332708
row_sim_1372,1130.2331869242355,0.2416739124087329,0.0,8.8261253309797e-05
row_sim_1373,1856.1633987700175,0.24207491767059802,0.0,0.0001448016217781639
row_sim_1374,120.33302486783411,0.06549274520071022,0.08836,1.0020441701070184e-05
row_sim_1375,1385.2085051936688,0.24191880549969558,0.0,0.00010796804145972792
row_sim_1376,1566.7765694024172,0.24207541495646537,0.0,0.00012250398137939484
row_sim_1377,643.018492244817,0.24112744876918457,0.0,5.021340697966357e-05
row_sim_1378,418.9139813546531,0.24023083417184066,0.0,3.2679738562091506e-05
row_sim_1379,565.4634853217535,0.24094927568026892,0.0,4.424387222369702e-05
row_sim_1380,1032.4560271361408,0.24152876001405815,0.0,8.030193527664017e-05
row_sim_1381,290.4756074074491,0.23866289227253384,0.0,2.2680365607493593e-05
row_sim_1382,2841.962021199027,0.2424681161492921,0.0,0.00022177866489243733
row_sim_1383,1215.011934784377,0.24169722933847732,0.0,9.487666034155598e-05
row_sim_1384,2426.9183590401217,0.24167146689249083,0.0,0.00018864365214110544
row_sim_1385,2923.2526484703844,0.24202709933996186,0.0,0.00022768670309653916
row_sim_1386,242.25180324421717,0.23715898542854544,0.0,1.889216353056752e-05
row_sim_1387,1955.0258203315852,0.2417609774469411,0.0,0.0001528117359413203
row_sim_1388,2614.233689769305,0.24207626458767698,0.0,0.0002034587995930824
row_sim_1389,1902.7215901784864,0.24216766872825568,0.0,0.0001485001485001485
row_sim_1390,1287.1069127661701,0.2415614011499431,0.0,0.00010019036168720569
row_sim_1391,1293.2575190959328,0.2415017172757829,0.0,0.00010050251256281407
row_sim_1392,107.74486307777636,0.028836302944293207,0.21935,1e-05
row_sim_1393,1603.8255238302613,0.24199981415323552,0.0,0.00012514078338130396
row_sim_1394,2980.629313210703,0.2425136928305509,0.0,0.00023250406882120437
row_sim_1395,2876.124642539504,0.24216117513752844,0.0,0.0002243661655822302
row_sim_1396,121.24566656504743,0.07063297342571379,0.076,1.0020642523598614e-05
row_sim_1397,2117.405721038283,0.24232039349522644,0.0,0.00016542597187758478
row_sim_1398,905.3295118474575,0.24164232356633825,0.0,7.054673721340387e-05
row_sim_1399,2708.9723107607397,0.24217685916769072,0.0,0.00021101498206372652
row_sim_1400,135.39198139055014,0.1855250450859022,0.00328,1.0676916506512919e-05
row_sim_1401,2807.625512328141,0.24216692037547063,0.0,0.00021838829438742082
row_sim_1402,2512.4353575761415,0.24223644445173229,0.0,0.00019584802193497845
row_sim_1403,352.5572715386919,0.23948632228656122,0.0,2.7480076944215445e-05
row_sim_1404,179.52002073503172,0.23172328262681396,0.0,1.405955628040379e-05
row_sim_1405,2504.1312575975912,0.24244562448645068,0.0,0.00019542700801250732
row_sim_1406,467.3152250401894,0.24053687060722695,0.0,3.6451119049354813e-05
row_sim_1407,1604.7177140199626,0.24164719522582678,0.0,0.00012481278082875687
row_sim_1408,2747.2387863932345,0.24226109050741915,0.0,0.0002144082332761578
row_sim_1409,1702.3659682422924,0.2419965921338912,0.0,0.00013287270794578793
row_sim_1410,1191.7300427533985,0.24162951289722903,0.0,9.299730307821073e-05
row_sim_1411,1335.0759137592338,0.24193696241821558,0.0,0.00010413412475268145
row_sim_1412,189.39835625307785,0.23318877675291752,0.0,1.4821621781855371e-05
row_sim_1413,2906.2585264687286,0.24196355633378458,0.0,0.00022609088853719196
row_sim_1414,931.9970225339941,0.24147458564104257,0.0,7.270083605961468e-05
row_sim_1415,568.1310068439777,0.24069812381010652,0.0,4.438526409232135e-05
row_sim_1416,858.1776031560937,0.24117750482226202,0.0,6.676458806249166e-05
row_sim_1417,2893.1213660146923,0.24210030037527985,0.0,0.00022547914317925591
row_sim_1418,282.9034461613466,0.23842220217233676,0.0,2.2097494144164052e-05
row_sim_1419,2601.915756351519,0.24211262187621801,0.0,0.00020263424518743666
row_sim_1420,2123.5462910096235,0.2422038524155287,0.0,0.00016561775422325274
row_sim_1421,2490.0660365181266,0.2422851907790738,0.0,0.00019402405898331392
row_sim_1422,2927.693826226671,0.24234093585131716,0.0,0.00022841480127912289
row_sim_1423,2526.47185881784,0.24243633834166153,0.0,0.00019692792437967703
row_sim_1424,2830.1498847159946,0.24194513387498687,0.0,0.00022011886418666079
row_sim_1425,380.84942360991977,0.23983111646739047,0.0,2.9791163940775167e-05
row_sim_1426,2387.375906072652,0.24214267777294932,0.0,0.0001861850679575498
row_sim_1427,1637.049798458439,0.2422460241538969,0.0,0.00012776287210936502
row_sim_1428,1630.5096104598279,0.24184287688030823,0.0,0.00012698412698412698
row_sim_1429,2696.769782882725,0.24207468430434365,0.0,0.00020999580008399833
row_sim_1430,2915.4128657492015,0.2424946755724075,0.0,0.0002275830678197542
row_sim_1431,2114.5297272133907,0.24266876525650244,0.0,0.00016534391534391533
row_sim_1432,1448.841021495878,0.24164607960484424,0.0,0.00011291779584462511
row_sim_1433,1369.2387535126409,0.24166807088951425,0.0,0.00010655301012253596
row_sim_1434,1159.0550545966842,0.2416600241243186,0.0,9.03342366757001e-05
row_sim_1435,1084.8290087665093,0.24147575087997786,0.0,8.437394532568343e-05
row_sim_1436,1174.5509497112098,0.24166782695830194,0.0,9.151642719868216e-05
row_sim_1437,269.30521809182324,0.23791906926386802,0.0,2.0990323460884532e-05
row_sim_1438,232.3543839770516,0.2367618955823511,0.0,1.818975552968568e-05
row_sim_1439,2339.6205381247414,0.24175887411924998,0.0,0.0001820830298616169
row_sim_1440,1338.2463751160321,0.24202763456507967,0.0,0.00010439503079653408
row_sim_1441,2792.056931409434,0.24232977678100848,0.0,0.00021781746896101068
row_sim_1442,1836.6824147314276,0.24186571451491917,0.0,0.00014308198597796538
row_sim_1443,105.57618775415003,0.026477547179770442,0.24346,1e-05
row_sim_1444,472.61214778537254,0.24047360207741342,0.0,3.686771862557145e-05
row_sim_1445,617.499088049372,0.24110234066665734,0.0,4.834421078075901e-05
row_sim_1446,2927.209286367762,0.24240032965641337,0.0,0.00022825838849577722
row_sim_1447,656.1517432435969,0.2407858319895128,0.0,5.124263387138099e-05
row_sim_1448,1547.2912410803394,0.2417254055491844,0.0,0.0001205254911413764
row_sim_1449,2808.5339860740064,0.24228495194860428,0.0,0.00021891418563922942
row_sim_1450,2931.5793301065764,0.24239364147017792,0.0,0.00022831050228310502
row_sim_1451,709.1194881288644,0.24110104989768066,0.0,5.518763796909492e-05
row_sim_1452,147.4004753679329,0.21614826755041025,0.0,1.1530966410294847e-05
row_sim_1453,460.8478175216486,0.24031738611854042,0.0,3.597769382982551e-05
row_sim_1454,190.03226968373914,0.23325748947454716,0.0,1.4860607501634667e-05
row_sim_1455,585.4129670649545,0.24078845635085655,0.0,4.5695485286053735e-05
row_sim_1456,1705.7307156254708,0.2419061691708087,0.0,0.00013329778725673153
row_sim_1457,2737.350766447111,0.24208784330578406,0.0,0.00021312872975277067
row_sim_1458,1611.6797901388352,0.2419942200765908,0.0,0.00012564392511622062
row_sim_1459,1877.987370619407,0.24155967767158518,0.0,0.0001462629808395495
row_sim_1460,605.6416614660428,0.2410412610656957,0.0,4.743382980741865e-05
row_sim_1461,2401.7608328405167,0.24184212071270725,0.0,0.00018733608092918696
row_sim_1462,1853.385836071324,0.2419754164299012,0.0,0.00014459224985540774
row_sim_1463,2592.417280736715,0.2419875073318448,0.0,0.00020165355918531962
row_sim_1464,2846.531878862002,0.2423922159408569,0.0,0.00022192632046160674
row_sim_1465,1043.734932230989,0.24118815602618593,0.0,8.115565654926148e-05
row_sim_1466,271.7826466533913,0.23798576974620242,0.0,2.120980741494867e-05
row_sim_1467,677.8255773024515,0.24098850547759293,0.0,5.275374551593163e-05
row_sim_1468,1313.5528049492277,0.24180502391817826,0.0,0.00010227040294538761
row_sim_1469,2837.083670790829,0.24193119488556106,0.0,0.0002209456473707468
row_sim_1470,1134.960551629127,0.24164637727887864,0.0,8.853474988933157e-05
row_sim_1471,2312.3311023354267,0.24176068926672914,0.0,0.0001802776275464215
row_sim_1472,1621.4530526776564,0.2417694977544822,0.0,0.00012616704516780217
row_sim_1473,548.467170854408,0.2409015763607782,0.0,4.2911088225197394e-05
row_sim_1474,962.236320154407,0.24141728897072456,0.0,7.518231711901361e-05
row_sim_1475,1959.5929954742046,0.24195744892323753,0.0,0.0001530221882172915
row_sim_1476,2018.576541384946,0.24233635378923357,0.0,0.00015775358889414735
row_sim_1477,1304.3075024397979,0.24170743579797252,0.0,0.00010167768174885612
row_sim_1478,685.9753757062107,0.24104423251155704,0.0,5.3464499572284e-05
row_sim_1479,2165.7342431990533,0.2418073066430957,0.0,0.0001684352366515075
row_sim_1480,506.66068118606364,0.240757960571693,0.0,3.963064241271351e-05
row_sim_1481,2810.0122421107867,0.24232327427280323,0.0,0.0002190100744634253
row_sim_1482,563.7513419304781,0.24068390891026967,0.0,4.40063369125154e-05
row_sim_1483,321.9817228794197,0.23899272438972924,0.0,2.5138260432378078e-05
row_sim_1484,1492.968224711018,0.2419200826861655,0.0,0.00011618450098756825
row_sim_1485,1558.6728168491766,0.24181031095492359,0.0,0.00012121212121212121
row_sim_1486,1524.6033346889953,0.24179762055839724,0.0,0.00011865211200759374
row_sim_1487,1310.0306346420514,0.24171997585112207,0.0,0.00010199918400652795
row_sim_1488,2984.4449377441833,0.24196415420404085,0.0,0.00023207240659085636
row_sim_1489,1458.8675239811118,0.24162202980955771,0.0,0.00011383039271485487
row_sim_1490,1433.8658448904557,0.24159327997396404,0.0,0.00011166945840312674
row_sim_1491,1265.327099840548,0.2416029219439914,0.0,9.8405825624877e-05
row_sim_1492,200.52392281665362,0.2346888432780286,0.0,1.5737622360013848e-05
row_sim_1493,1778.8902456172905,0.24176000779845971,0.0,0.00013879250520471896
row_sim_1494,683.9419182809361,0.241088181608022,0.0,5.32509718302359e-05
row_sim_1495,1912.845060238138,0.24177209917684234,0.0,0.00014903129657228018
row_sim_1496,152.54784417233404,0.2210307050421688,0.0,1.1941866991485448e-05
row_sim_1497,2944.1622344039424,0.24204563422292433,0.0,0.00022920009168003668
row_sim_1498,1407.0417867840658,0.2415817013975266,0.0,0.0001097694840834248
row_sim_1499,2690.2712770035155,0.24177945743253912,0.0,0.00020911752404851526
row_sim_1500,1426.7097416401425,0.2420402920996491,0.0,0.00011107408641563923
row_sim_1501,181.0394391817365,0.23202027073409381,0.0,1.4180173281717503e-05
row_sim_1502,2466.649527604116,0.2421115453534058,0.0,0.0001921598770176787
row_sim_1503,1944.5687798149195,0.2422495797864142,0.0,0.0001520912547528517
row_sim_1504,2345.2820548694567,0.24173266276702352,0.0,0.00018278194114421494
row_sim_1505,1284.5381820334444,0.24159378769504575,0.0,0.00010009008107296567
row_sim_1506,1913.8283359027223,0.2422335970965715,0.0,0.00014952153110047846
row_sim_1507,2568.6941999396327,0.24214657291032363,0.0,0.00020016012810248197
row_sim_1508,1893.2147753435188,0.24216163232047902,0.0,0.00014784151389710232
row_sim_1509,1043.053520825968,0.2415617104223468,0.0,8.13206473123526e-05
row_sim_1510,1987.605656618881,0.24221344501375855,0.0,0.00015537600994406463
row_sim_1511,2015.5789731327711,0.24200957435127754,0.0,0.00015725743041358704
row_sim_1512,2881.7628581717495,0.24193470472849554,0.0,0.00022466861379465288
row_sim_1513,1112.7684190089303,0.24163389296535537,0.0,8.676036786395974e-05
row_sim_1514,1275.2740484540177,0.24175551428411154,0.0,9.932459276916965e-05
row_sim_1515,2436.378277413118,0.2418749580531048,0.0,0.0001893222264293828
row_sim_1516,1517.3116561124864,0.24182453683876787,0.0,0.00011823126034523528
row_sim_1517,2209.7324506925434,0.24200023738164178,0.0,0.00017211703958691912
row_sim_1518,1379.1554078875533,0.24199524425764105,0.0,0.00010765421466250404
row_sim_1519,646.5246506810107,0.2406686956818348,0.0,5.0339793606846214e-05
row_sim_1520,2235.6242681508934,0.241688256321529,0.0,0.0001740341106856944
row_sim_1521,393.50894979567056,0.23984040136752244,0.0,3.0756927998031557e-05
row_sim_1522,595.7910614107476,0.24090077784225197,0.0,4.664396660291991e-05
row_sim_1523,1880.4936071034865,0.24193657223776693,0.0,0.0001465630954125751
row_sim_1524,2241.8220370862,0.24228950418997344,0.0,0.00017479461632581716
row_sim_1525,2684.0689262091014,0.2418795156813945,0.0,0.00020859407592824363
row_sim_1526,817.7958629228042,0.24128669537754702,0.0,6.368209896198179e-05
row_sim_1527,332.21723958873304,0.23924188477259892,0.0,2.5949087889560682e-05
row_sim_1528,2868.1421762349114,0.24222119359196412,0.0,0.00022381378692927484
row_sim_1529,463.3115429120262,0.24035029386818152,0.0,3.6121947695419734e-05
row_sim_1530,593.0410634148058,0.24087181608235142,0.0,4.633920296570899e-05
row_sim_1531,874.0237942027192,0.24141709943082887,0.0,6.808278867102397e-05
row_sim_1532,1588.1975925111608,0.24192719952982827,0.0,0.0001238696890870804
row_sim_1533,2648.4825568239326,0.24188867042691994,0.0,0.00020597322348094748
row_sim_1534,2281.6500408884644,0.2423382019261024,0.0,0.00017784101013693757
row_sim_1535,2124.4872536502135,0.24171251342831945,0.0,0.00016515276630883568
row_sim_1536,525.5829445396181,0.24075425390675892,0.0,4.102227509537679e-05
row_sim_1537,1073.0800104463463,0.24162502037041006,0.0,8.35421888053467e-05
row_sim_1538,1435.2408580137294,0.2419769323988472,0.0,0.00011196954428395476
row_sim_1539,442.32048915908325,0.2401097063528642,0.0,3.4493463488668896e-05
row_sim_1540,820.325434894911,0.24132740617857235,0.0,6.368209896198179e-05
row_sim_1541,925.034195198335,0.24142809525108416,0.0,7.217610970768675e-05
row_sim_1542,381.8722311772013,0.23968233537077457,0.0,2.9800041720058407e-05
row_sim_1543,1650.7415637401773,0.24227291610187765,0.0,0.00012899896800825592
row_sim_1544,2115.0993381627527,0.24215135426936166,0.0,0.00016485328058028355
row_sim_1545,209.84139784900978,0.23532507980933423,0.0,1.640877541309092e-05
row_sim_1546,1443.395249134361,0.2417315542144526,0.0,0.00011267605633802817
row_sim_1547,2346.644475243622,0.24210345386898105,0.0,0.00018318373328448433
row_sim_1548,2243.982987350893,0.24214522264856345,0.0,0.00017503938386136881
row_sim_1549,2445.2285350014513,0.24200122085340164,0.0,0.00019047619047619048
row_sim_1550,1344.7494874801623,0.24182889023190932,0.0,0.00010486577181208053
row_sim_1551,2461.68022006545,0.24210025635944013,0.0,0.0001918281220026856
row_sim_1552,722.2971759892476,0.24115187408966068,0.0,5.629045876723895e-05
row_sim_1553,1082.463643724475,0.24136587670021276,0.0,8.4224711530363e-05
row_sim_1554,529.1079114745829,0.24085449635607145,0.0,4.12779658218443e-05
row_sim_1555,1402.480244058744,0.2417207371556372,0.0,0.00010927767457108513
row_sim_1556,1176.2104642452089,0.24203001705757274,0.0,9.181893306399779e-05
row_sim_1557,722.8193028871158,0.24110247163442708,0.0,5.628729032984352e-05
row_sim_1558,2255.354538656883,0.24204712952685023,0.0,0.0001756543123133673
row_sim_1559,941.574623996334,0.24148705516832858,0.0,7.340527049842179e-05
row_sim_1560,818.4493502209998,0.24130231538775757,0.0,6.366993505666624e-05
row_sim_1561,392.7144480349427,0.23987265348042938,0.0,3.074085459575776e-05
row_sim_1562,1316.4931643207558,0.2418778221292211,0.0,0.00010251153254741159
row_sim_1563,908.9287382804641,0.2414144096797871,0.0,7.102272727272727e-05
row_sim_1564,1107.8500603808386,0.24162687288555051,0.0,8.640801866413204e-05
row_sim_1565,708.0299879985268,0.24126241041625493,0.0,5.5163283318623126e-05
row_sim_1566,2289.4783116852104,0.2418654373193397,0.0,0.00017828489926903192
row_sim_1567,2790.0135418967843,0.24217510777509316,0.0,0.0002173913043478261
row_sim_1568,1493.8206617740234,0.24177536499298813,0.0,0.00011619800139437602
row_sim_1569,1929.0131201013305,0.24196331166197393,0.0,0.00015071590052750564
row_sim_1570,2601.523471206288,0.2420754176112776,0.0,0.00020271639975674033
row_sim_1571,2996.488970519109,0.24182787005063797,0.0,0.0002328830926874709
row_sim_1572,1840.5687783652597,0.24213366202177072,0.0,0.00014365752047119666
row_sim_1573,2669.3439106462793,0.24236898139220486,0.0,0.00020815986677768527
row_sim_1574,2725.8293092545982,0.24181875094995534,0.0,0.00021164021164021165
row_sim_1575,2374.3648908484765,0.2420694346903707,0.0,0.0001849112426035503
row_sim_1576,1382.821126649777,0.24193410289775127,0.0,0.00010790978741771878
row_sim_1577,243.50794357167672,0.23715304033927853,0.0,1.898289641033429e-05
row_sim_1578,47.465876042629525,0.010168206352087974,0.73218,1e-05
row_sim_1579,1431.6280398171095,0.24165840204284192,0.0,0.00011153245594467991
row_sim_1580,1482.9688848771764,0.24197972053628458,0.0,0.0001155268022181146
row_sim_1581,1222.1167954695236,0.24148166805540947,0.0,9.519276534983341e-05
row_sim_1582,1704.523645506529,0.2420637486853154,0.0,0.0001327668613913967
row_sim_1583,1656.510501778116,0.24222754778678468,0.0,0.00012919896640826872
row_sim_1584,2509.8472924460275,0.2420547723908402,0.0,0.0001953506544246923
row_sim_1585,326.0158769316241,0.23899663734408966,0.0,2.546213780108978e-05
row_sim_1586,675.571739433331,0.2409695929145997,0.0,5.2603892688058915e-05
row_sim_1587,2379.0252866299434,0.24143002192071236,0.0,0.00018480872297172427
row_sim_1588,2543.5182098276027,0.24223888086721293,0.0,0.00019801980198019803
row_sim_1589,2984.4728996519225,0.2415880392410521,0.0,0.00023218017181332715
row_sim_1590,2618.742403560433,0.24222517498509874,0.0,0.00020412329046744235
row_sim_1591,2669.70252626664,0.24247813822286146,0.0,0.00020815986677768527
row_sim_1592,943.0781104925829,0.24152768666756538,0.0,7.363228039172373e-05
row_sim_1593,1205.0148189464285,0.24183479816803613,0.0,9.3905531035778e-05
row_sim_1594,804.291910206412,0.24155596762257156,0.0,6.256647688168679e-05
row_sim_1595,1818.917879608237,0.24216062862385995,0.0,0.00014186409419775854
row_sim_1596,2816.419122353405,0.24233082608279308,0.0,0.00021982853374367993
row_sim_1597,1033.9554274905274,0.24167931738458498,0.0,8.054772452678212e-05
row_sim_1598,1671.0274955552563,0.24204825162972618,0.0,0.0001306506401881369
row_sim_1599,888.9340763789324,0.24153174344161646,0.0,6.941070313042272e-05
row_sim_1600,509.44143131943383,0.2407600717899006,0.0,3.98200135388046e-05
row_sim_1601,585.596830179476,0.24094857472245168,0.0,4.566835639585331e-05
row_sim_1602,173.88313634716292,0.23061974376368458,0.0,1.3611182947910003e-05
row_sim_1603,2847.8831043516216,0.24191635913458603,0.0,0.00022153300841825432
row_sim_1604,1208.6686815424632,0.24162797887847537,0.0,9.428625306430322e-05
row_sim_1605,2502.3709699617243,0.24252948530333562,0.0,0.0001951219512195122
row_sim_1606,2044.0043515954387,0.2417914061734752,0.0,0.0001591849729385546
row_sim_1607,575.8038881751855,0.24075384696742771,0.0,4.4925648052473156e-05
row_sim_1608,526.4279666249345,0.2407394995440299,0.0,4.117259552042161e-05
row_sim_1609,2435.974005121559,0.24220382270596275,0.0,0.00019000570017100514
row_sim_1610,794.171896273081,0.24128758082839716,0.0,6.1667488899852e-05
row_sim_1611,2739.859886846742,0.24193587153112006,0.0,0.00021312872975277067
row_sim_1612,420.2092112982374,0.2400730370652388,0.0,3.27847354271851e-05
row_sim_1613,2033.1419579326857,0.24206135487302413,0.0,0.00015873015873015873
row_sim_1614,2443.430904399,0.2419186125459944,0.0,0.00019033117624666921
row_sim_1615,705.8074024275141,0.2411350358554149,0.0,5.503880235566074e-05
row_sim_1616,828.6582800015252,0.24147888875125617,0.0,6.439979392065946e-05
row_sim_1617,2893.558432473298,0.24183230899483435,0.0,0.000225377507324769
row_sim_1618,793.8295861582075,0.2414039553281493,0.0,6.16370808678501e-05
